title,Capacity_GB,Generation,Speed_MHz,Latency,Voltage,Brand,Is_kit,Is_gaming,Final_Price
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6800MT/s CL34-45-45-108 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6800J3445G16GX2-TZ5RK),32.0,5.0,6800.0,34.0,1.4,g.skill,1.0,1.0,519.99
Corsair Vengeance RGB 32GB (2 x 16GB) DDR5-6000 PC5-48000 CL36 Dual Channel Desktop Memory Kit CMH32GX5M2M6000Z36 36-44-44-96,32.0,5.0,6000.0,36.0,1.25,corsair,1.0,1.0,489.0
G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 48GB (2x24GB) 8000MT/s CL40-48-48-128 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-8000J4048G24GX2-TZ5NR),48.0,5.0,8000.0,40.0,1.4,g.skill,1.0,1.0,619.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI B650 Gaming Plus WiFi Motherboard,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,1.0,598.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD EXPO) 96GB (2x48GB) 6000MT/s CL28-36-36-96 1.35V Desktop Computer Memory U-DIMM - Gold (F5-6000J2836F48GX2-TR5NG),96.0,5.0,6000.0,28.0,1.35,g.skill,1.0,1.0,1269.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASRock Z790 Riptide WiFi Motherboard,128.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,2396.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI MEG Z790 GODLIKE MAX Motherboard,128.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,2396.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V 288-PIN CL46 Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Supermicro C9Z890-MW Motherboard,128.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,2396.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS ROG Strix Z890-I Gaming WiFi Motherboard,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,1.0,598.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI Z790 Project Zero Motherboard,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,598.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI B760 Gaming Plus WiFi Gaming Motherboard,128.0,5.0,5600.0,46.0,1.1,unknown,1.0,1.0,2396.99
NEMIX RAM 64GB (2X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS ROG Maximus Z890 APEX Motherboard,64.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,1198.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Dell Alienware Aurora R16,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,598.99
"【DDR5 RAM】 GIGASTONE Game PRO 32GB (2x16GB) DDR5 6000MHz Desktop RAM – PC5-48000 Intel XMP 3.0 & AMD Expo Compatible, 1.4V UDIMM 288-Pin Unbuffered Non-ECC High-Performance Gaming Memory (White)",32.0,5.0,6000.0,36.0,1.4,unknown,1.0,1.0,488.99
Patriot Memory Signature Premium DDR5 RAM 64GB (2X32GB) 4800MHz CL40 UDIMM W/HS Desktop Memory Kit - PSP564G4800KH1,64.0,5.0,4800.0,40.0,1.1,patriot memory,1.0,0.0,1269.31
G.SKILL Trident Z5 Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3239G16GA2-TZ5K),32.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,509.99
Yongxinsheng DDR3 32GB Kit (8GBx4) Desktop RAM 1866MHz PC3-14900 UDIMM Non-ECC Unbuffered 1.5V 2Rx8 Dual Rank 240 Pin CL13 PC Computer Memory Upgrade Module (Blue),32.0,3.0,1866.0,13.0,1.5,unknown,1.0,0.0,99.99
"DDR4 3200MHz RAM 32GB Kit (2x16GB) XMP 2.0 CL16 UDIMM, Desktop Memory Module PC4-25600 288-Pin 1.35V Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Black",32.0,4.0,3200.0,16.0,1.35,unknown,1.0,0.0,215.99
OLOy DDR4 RAM 32GB (1x32GB) 3200 MHz CL22 1.2V 260-Pin Laptop SODIMM (MD4S3232220BZ1SH),32.0,4.0,3200.0,22.0,1.2,unknown,0.0,0.0,226.99
OWC 32GB (4x8GB) DDR4 2666MHz PC4-21300 CL19 1RX8 Non-ECC UDIMM 1.2V 288-pin Desktop Memory RAM Upgrade for PC,32.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,277.16
"A-Tech 32GB Kit (2x16GB) RAM for Dell Precision R5500, R7610, T3600, T3610, T5600, T5610, T7500, T7600, T7610 | DDR3 1866MHz PC3-14900 ECC RDIMM 2Rx4 1.5V Registered Server Memory Upgrade",32.0,3.0,1866.0,12.0,1.5,a-tech,1.0,0.0,114.8
"A-Tech 64GB Kit (4x16GB) RAM for Dell PowerEdge M610, M910, R320, R410, R510, T320, T610, T710 | DDR3 1600MHz PC3L-12800 ECC RDIMM 2Rx4 1.35V Registered Server Memory Upgrade",64.0,3.0,1600.0,11.0,1.35,a-tech,1.0,0.0,159.96
"A-Tech 64GB KIT (4 x 16GB) for Dell Precision Workstation Series T3600, T3610, T5600. DIMM DDR3 ECC Registered PC3-12800 1600MHz Dual Rank Server RAM Memory",64.0,3.0,1600.0,11.0,1.5,a-tech,1.0,0.0,229.63
Gigabyte GS Server Series GS-R12P4G GS-R12P8G GS-R22PDP GS-R22PE1. DIMM DDR3 PC3-8500 1066MHz Dual Rank RAM Memory - 32GB KIT (2 x 16GB),32.0,3.0,1066.0,9.0,1.5,unknown,1.0,0.0,40.0
"A-Tech 128GB Kit (8x16GB) RAM for Dell Precision R5500, R7610, T5600, T5610, T7500, T7600, T7610 | DDR3 1066MHz PC3-8500 ECC RDIMM 4Rx4 1.5V Registered Server Memory Upgrade",128.0,3.0,1066.0,9.0,1.5,a-tech,1.0,0.0,417.46
"A-Tech 64GB Kit (4x16GB) RAM for Dell Precision R7610, T3610, T5600, T5610, T7500, T7610 | DDR3 1066MHz PC3L-8500 ECC RDIMM 4Rx4 1.35V Registered Server Memory Upgrade",64.0,3.0,1066.0,9.0,1.35,a-tech,1.0,0.0,229.63
"A-Tech 128GB Kit (8x16GB) RAM for Dell PowerEdge M620, M915, R420, R520, R715, R820, T410, T610, T620 | DDR3 1600MHz PC3L-12800 ECC RDIMM 2Rx4 1.35V Registered Server Memory Upgrade",128.0,3.0,1600.0,11.0,1.35,a-tech,1.0,0.0,459.23
"DDR3 RAM 32GB Kit (4x8GB) 1866MHz CL13 UDIMM, Desktop Memory Module PC3-14900 240-Pin 1.5V 2Rx8 Dual Rank Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Blue",32.0,3.0,1866.0,13.0,1.5,unknown,1.0,0.0,99.95
"DDR3 RAM 32GB Kit (4x8GB) 1600MHz CL11 UDIMM, Desktop Memory Module PC3-12800 240-Pin 1.5V 2Rx8 Dual Rank Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Black",32.0,3.0,1600.0,11.0,1.5,unknown,1.0,0.0,99.99
"Timetec 32GB Kit (4x8GB) DDR3 1333MHz PC3-10600 CL9 SODIMM Memory Module for Apple iMac (Mid 2010 27-inch, Mid 2011 21.5/27-inch) MAC RAM Upgrade 11,3 / 12,1 / 12,2",32.0,3.0,1333.0,9.0,1.5,timetec,1.0,0.0,78.99
Timetec 32GB KIT (2x16GB) DDR4 2400MHz (PC4-2400T) PC4-19200 UDIMM Desktop RAM – 288-Pin 1.2V CL17 Non-ECC Unbuffered DIMM Memory Module Update,32.0,4.0,2400.0,17.0,1.2,timetec,1.0,0.0,206.99
OWC 64GB (4x16GB) DDR3 1333 PC3-10600 CL9 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit Compatible with HP ProLiant DL320 G6 DL360 G6 DL380 G6 ML330 G6 ML350 G6,64.0,3.0,1333.0,9.0,1.5,hp,1.0,0.0,235.16
OWC 32GB (2x16GB) DDR3 1066 PC3-8500 CL7 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1066.0,7.0,1.5,unknown,1.0,0.0,117.58
OWC 32GB (2x16GB) DDR3 1866 PC3-14900 CL13 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1866.0,13.0,1.5,unknown,1.0,0.0,117.58
32GB [2x16GB] DDR3-1333 (PC3-10600) ECC Registered Rank 2 RAM Memory Upgrade Kit for The Dell Poweredge R610,32.0,3.0,1333.0,11.0,1.5,unknown,1.0,0.0,52.0
Kingston Technology ValueRAM 64 GB Kit of 4 (4x16 GB Modules) 1600MHz DDR3 (PC3-12800) ECC Reg CL11 DIMM DR x4 Server Memory KVR16R11D4K4/64,64.0,3.0,1600.0,11.0,1.5,kingston,1.0,0.0,198.99
32GB KIT (2 x 16GB) for Dell Precision Workstation Series T3600 T3610. DIMM DDR3 ECC Registered PC3-10600 1333MHz Single Rank Server Ram Memory. Genuine A-Tech Brand.,32.0,3.0,1333.0,11.0,1.5,a-tech,1.0,0.0,114.8
OWC 32GB (2x16GB) DDR3 1333 PC3-10600 CL9 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit Compatible with Dell Precision R5500,32.0,3.0,1333.0,9.0,1.5,unknown,1.0,0.0,117.58
"A-Tech 128GB Kit (8x16GB) RAM for Dell PowerEdge M520, M620, R510, R520, R610, R715, T420, T610, T620 | DDR3 1600MHz PC3-12800 ECC RDIMM 2Rx4 1.5V Registered Server Memory Upgrade",128.0,3.0,1600.0,11.0,1.5,a-tech,1.0,0.0,459.23
G.SKILL Ripjaws DDR4 SO-DIMM Series DDR4 RAM 32GB (2x16GB) 2666MT/s CL19-19-19-43 1.20V Unbuffered Non-ECC Notebook/Laptop Memory SODIMM (F4-2666C19D-32GRS),32.0,4.0,2666.0,19.0,1.2,g.skill,1.0,1.0,234.99
"A-Tech 32GB Kit (2x16GB) RAM for Dell Latitude 5591, 5510, 5501, 5491, 5410, 5401, 5310, 3510, 3410 Laptop | DDR4 2666 MHz SODIMM PC4-21300 Memory Upgrade",32.0,4.0,2666.0,17.0,1.2,a-tech,1.0,0.0,251.98
OWC 32GB (2X16GB) DDR4 RAM Compatible with Synology and QNAP NAS Systems 2666MHz PC4-21300 CL19 ECC Unbuffered SODIMM 2Rx8 1.2V Memory Upgrade,32.0,4.0,2666.0,19.0,1.2,qnap,1.0,0.0,318.38
"A-Tech 32GB Kit (2x16GB) DDR4 2133MHz PC4-17000 ECC SODIMM 2Rx8 Dual Rank 1.2V 260-Pin RAM Memory Upgrade Modules for Microserver, Workstation, and Networking Platforms",32.0,4.0,2133.0,13.0,1.2,a-tech,1.0,0.0,359.98
"OWC 32GB (2 x 16GB) PC21300 DDR4 2666MHz 260pin SO-DIMMs Memory Ram Module, Compatible with Mac mini 2018, iMac 2019 and up, and Compatible PCs, (OWC2666DDR4S32P)",32.0,4.0,2666.0,17.0,1.2,unknown,1.0,0.0,284.15
"A-Tech 32GB Kit (2x16GB) RAM for Dell Inspiron 5406 2-in-1, 5409, 5509, 7506 2-in-1 Silver, 7706 2-in-1 Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
CORSAIR Vengeance SODIMM DDR5 RAM 32GB (2x16GB) 4800MHz CL40 Intel XMP iCUE Compatible Computer Memory - Black (CMSX32GX5M2A4800C40),32.0,5.0,4800.0,40.0,1.25,corsair,1.0,1.0,409.99
"A-Tech 32GB Kit (2x16GB) RAM for Lenovo Legion 5 15.6"" (15ACH6) Gaming Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,16.0,1.2,a-tech,1.0,1.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Acer Aspire 5 A515-47, A515-57, A515-57G, A517-58GM Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
NEMIX RAM 32GB (2X16GB) DDR4 2400MHZ PC4-19200 2Rx8 1.2V CL17 260-PIN Non-ECC SODIMM Laptop PC Memory KIT,32.0,4.0,2400.0,17.0,1.2,unknown,1.0,0.0,258.99
32GB SNP0X1C3C/32G AC774046 Replacement for Dell DDR5 5600MHz SODIMM Memory for Alienware M18 R2,32.0,5.0,5600.0,42.0,1.1,unknown,0.0,0.0,547.95
A-Tech 32GB Kit (2x16GB) RAM for HP Victus 16 16t-r000 Gaming Laptop | DDR5 4800MHz PC5-38400 SODIMM 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,32.0,1.1,a-tech,1.0,1.0,499.98
"A-Tech 64GB Kit (2x32GB) RAM for ASUS TUF Gaming A18 (2025) FX808, FX808UP Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,919.98
"Factory Original 64GB (2x32GB) Compatible for ASUS ExpertBook Flip B5402F (13th Gen Intel), B5402FVA Laptop DDR5 5600MHz PC5-44800 SODIMM 2Rx8 CL46 1.1v Notebook Memory Module Upgrade RAM Adamanta",64.0,5.0,5600.0,46.0,1.1,adamanta,1.0,0.0,1020.0
Factory Original 64GB (2x32GB) Compatible with HP EliteBook 865 G9 DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Laptop Notebook Memory Module Upgrade RAM Adamanta,64.0,5.0,4800.0,40.0,1.1,hp,1.0,0.0,930.0
"A-Tech 64GB Kit (2x32GB) RAM for Lenovo ThinkPad P1 Gen 6, P16v Gen 1 (AMD/Intel) Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,5600.0,42.0,1.1,a-tech,1.0,0.0,919.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell Inspiron 14 5440, 16 5640, 14 7440 2-in-1, 16 Plus 7630 Laptop | DDR5 5200MHz PC5-41600 SODIMM 1Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,5.0,5200.0,40.0,1.1,a-tech,1.0,0.0,440.98
DDR5-5600 32GB (2 x 16GB) 262-Pin CL46 1.1V SODIMM SDRAM Internal Memory/Expansion Module for Laptop PCs WT-SD5600-D32GB,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,470.06
"Factory Original 64GB (2x32GB) Compatible for MSI Stealth 18 AI Studio A1VHG, A1VIG Gaming Laptop DDR5 5600MHz PC5-44800 SODIMM 2Rx8 CL46 1.1v Notebook Memory Module Upgrade RAM Adamanta",64.0,5.0,5600.0,46.0,1.1,adamanta,1.0,1.0,1020.0
Factory Original 64GB (2x32GB) Compatible with HP ZBook Studio 16 G9 DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Laptop Notebook Memory Module Upgrade RAM Adamanta,64.0,5.0,4800.0,40.0,1.1,hp,1.0,0.0,930.0
Patriot Signature Line Series DDR5 32GB (2 x 16GB) 4800MHz UDIMM Kit - PSD532G4800K,32.0,5.0,4800.0,40.0,1.1,patriot,1.0,0.0,399.99
NEMIX RAM 32GB (1X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN ECC Unbuffered UDIMM Compatible with Micron MTC20C2085S1EC56B,32.0,5.0,5600.0,46.0,1.1,micron,0.0,0.0,727.99
OWC 128GB (4x32GB) DDR5 5600 PC5-44800 CL46 2Rx4 288-pin 1.1V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,128.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,3983.96
Kingston FURY Beast RGB 32GB 5600MT/s DDR5 CL36 Desktop Memory | AMD EXPO | KF556C36BBE2A-32,32.0,5.0,5600.0,36.0,1.25,kingston,0.0,1.0,399.99
Kingston FURY Beast 64GB (2x32GB) 5600MT/s DDR5 CL36 RGB Desktop Memory Kit of 2 | Infrared Syncing | AMD EXPO | KF556C36BBEAK2-64,64.0,5.0,5600.0,36.0,1.25,kingston,1.0,1.0,998.77
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL30-40-40-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3040F16GX2-RS5K),32.0,5.0,6000.0,30.0,1.35,g.skill,1.0,1.0,509.99
TEAMGROUP T-Create Expert Overclocking 10L CL34 DDR5 32GB Kit (2 x 16GB) 7200MHz (PC5-57600) Intel XMP 3.0 & AMD Expo Compatible A-DIE Desktop Memory Module Ram Black - CTCED532G7200HC34ADC01,32.0,5.0,7200.0,34.0,1.1,teamgroup,1.0,0.0,549.99
"A-Tech 32GB DDR5 5600MHz PC5-44800 ECC UDIMM 2Rx8 (EC4 9x4) Dual Rank 1.1V ECC Unbuffered DIMM 288-Pin Server, Workstation RAM Memory Upgrade Module",32.0,5.0,5600.0,42.0,1.1,a-tech,0.0,0.0,849.99
【DDR5 RAM】 GIGASTONE 32GB Kit (2x16GB) DDR5 5600MHz PC5-44800 CL 46-46-46-90 1.1V UDIMM 288 Pin Unbuffered Non ECC PC Desktop Memory Module Upgrade,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,498.99
OWC 32GB DDR5 4800 PC5-38400 CL40 2Rx8 288-pin 1.1V ECC Unbuffered UDIMM Memory RAM Module Upgrade for Select Workstations or Servers,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,959.99
Patriot Memory Signature DDR5 RAM 32GB (1X32GB) 4800MHz CL40 UDIMM Desktop Memory Module - PSD532G48002,32.0,5.0,4800.0,40.0,1.1,patriot memory,0.0,0.0,329.95
G.SKILL Flare X5 Series DDR5 RAM (AMD Expo) 32GB (2x16GB) 5600MT/s CL36-36-36-89 1.20V Desktop Computer Memory U-DIMM - Matte Black (F5-5600J3636C16GX2-FX5),32.0,5.0,5600.0,36.0,1.2,g.skill,1.0,0.0,449.99
A-Tech 128GB Kit (4x32GB) DDR5 4800MHz PC5-38400 ECC RDIMM 1Rx4 (EC8 10x4) Single Rank 1.1V ECC Registered DIMM 288-Pin Server RAM Memory Upgrade Modules (A-Tech Enterprise Series),128.0,5.0,4800.0,40.0,1.1,a-tech,1.0,0.0,3519.96
A-Tech 32GB Kit (2x16GB) DDR5 5200MHz PC5-41600 CL42 UDIMM 1Rx8 Single Rank 1.1V Non-ECC Unbuffered DIMM 288-Pin Desktop PC/Computer RAM Memory Upgrade Modules,32.0,5.0,5200.0,42.0,1.1,a-tech,1.0,0.0,461.98
"PNY Performance 32GB (2x16GB) DDR4 DRAM 3200MHz (PC4-25600) CL22 (Compatible with 2933MHz, 2666MHz, 2400MHz or 2133MHz) 1.2V Notebook/Laptop (SODIMM) Computer Memory Kit – MN32GK2D43200-TB",32.0,4.0,3200.0,22.0,1.2,pny,1.0,0.0,234.99
TEAMGROUP T-Force Vulcan ECO DDR5 32GB (2x16GB) 6000MHz (PC5-48000) CL38 Desktop Memory Module Ram for 600 700 Series Chipset XMP 3.0 Silver FLESD532G6000HC38ADC01…,32.0,5.0,6000.0,38.0,1.25,teamgroup,1.0,1.0,489.99
"NEMIX RAM 32GB (4X8GB) DDR3 1600MHZ PC3-12800 2Rx8 1.35V 204-PIN Non-ECC SODIMM Laptop Memory KIT Compatible with Apple MacBook Pro, iMac, Mac mini",32.0,3.0,1600.0,11.0,1.35,unknown,1.0,0.0,87.89
NEMIX RAM 32GB (1X32GB) DDR4 2666MHZ PC4-21300 2Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory Compatible with Gigabyte MZ31-AR0 AMD EPYC Series Motherboard,32.0,4.0,2666.0,19.0,1.2,unknown,0.0,0.0,299.95
Samsung 64GB (2x32GB) DDR5 5600MHz PC5-44800 CL46 UDIMM 2Rx8 Dual Rank 1.1V Non-ECC DIMM 288-Pin Desktop Computer RAM Memory,64.0,5.0,5600.0,46.0,1.1,samsung,1.0,0.0,1399.0
NEMIX RAM 64GB (2X32GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with Dell PowerEdge R250 Rack Server,64.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,678.99
A-Tech 64GB Kit (2x32GB) RAM for HP OmniBook 7 AI 16-ay0087nr Laptop PC | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,64.0,5.0,5600.0,42.0,1.1,a-tech,1.0,0.0,919.98
A-Tech 32GB RAM Replacement for Micron MTC16C2085S1SC48BA1 | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC Laptop Memory Module (MTC16C2085S1SC48BA1-ATC),32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,419.99
A-Tech 32GB RAM Replacement for HP N05331-001 | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC Laptop Memory Module (N05331-001-ATC),32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,419.99
A-Tech 32GB RAM Replacement for HP N23053-001 | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC Laptop Memory Module (N23053-001-ATC),32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,419.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 262-PIN Non-ECC Unbuffered SODIMM Memory KIT Compatible with Lenovo ThinkPad P1 Gen 5 Series Laptop,32.0,5.0,4800.0,40.0,1.1,lenovo,1.0,0.0,578.99
A-Tech 32GB RAM for Lenovo IdeaPad Gaming 3/3i Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,32.0,1.1,a-tech,0.0,1.0,449.99
"32GB 4X71M23189 Replacement for Lenovo ThinkPad P16 Gen 2 21FA, 21FB DDR5 5600MHz SODIMM Laptop Memory",32.0,5.0,5600.0,42.0,1.1,lenovo,0.0,0.0,547.95
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL32-38-38-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3238F16GA2-RS5K),32.0,5.0,6000.0,32.0,1.35,g.skill,1.0,1.0,499.99
32GB 83P92AA Replacement for HP EliteBook 860 16 inch G11 Notebook DDR5 5600MHz SODIMM Laptop Memory,32.0,5.0,5600.0,42.0,1.1,hp,0.0,0.0,547.95
32GB 4X71M23189 Replacement for Lenovo DDR5 5600MHz SODIMM Laptop RAM,32.0,5.0,5600.0,42.0,1.1,lenovo,0.0,0.0,547.95
A-Tech 32GB RAM for Lenovo ThinkPad P15v Gen 3 (Intel) Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,449.99
A-Tech 32GB RAM for Lenovo ThinkPad P16 Gen 1 Laptop | DDR5 4800MHz PC5-38400 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,5.0,4800.0,40.0,1.1,a-tech,0.0,0.0,449.99
"A-Tech 64GB Kit (2x32GB) RAM for HP OMEN 16-ap0097nr, 16-ap0047nr Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,919.98
32GB SNP0X1C3C/32G AC774046 Replacement for Dell DDR5 5600MHz SODIMM Memory for Latitude 5450,32.0,5.0,5600.0,42.0,1.1,unknown,0.0,0.0,547.95
NEMIX RAM 32GB (1X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN ECC Unbuffered UDIMM Compatible with Dell PowerEdge T160 Tower Server,32.0,5.0,5600.0,46.0,1.1,unknown,0.0,0.0,727.99
32GB Memory for Razer Blade 15 RZ09-0421NEC3-R3U1 Gaming Laptop Compatible DDR5 PC5-4800 SODIMM RAM,32.0,5.0,4800.0,32.0,1.25,unknown,0.0,1.0,429.99
"A-Tech 64GB Kit (2x32GB) RAM for ASUS ROG Strix Scar 18 (2024) G834, G834JYR, G834JZR Gaming Laptop | DDR5 5600MHz PC5-44800 SODIMM 2Rx8 1.1V 262-Pin Non-ECC SO-DIMM Memory Upgrade",64.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,919.98
OWC 32GB Replacement for Hynix HMCG88MEBSA092N HMCG88MEBSA095N - DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,599.99
A-Tech 32GB (2 x 16GB) RAM for Dell Precision 3571 | DDR5 4800MHz SO-DIMM PC5-38400 262-Pin Non-ECC Memory Upgrade Kit,32.0,5.0,4800.0,40.0,1.1,a-tech,1.0,0.0,499.98
NEMIX RAM 64GB (2X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC Unbuffered UDIMM KIT Compatible with ASUS ProArt X670E-CREATOR WiFi Motherboard,64.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,1438.99
Essentials 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1.1V CL40 262-PIN Non-ECC SODIMM Laptop AIO SFF PC Memory KIT *Designed for Mini-ITX Motherboard Works as Single Module or Pair (KIT of 2) ONLY*,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,359.99
"Adamanta 32GB (1x32GB) Compatible with ASUS ROG Strix Scar 17, G17, 15, TUF Gaming Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM",32.0,5.0,4800.0,40.0,1.1,adamanta,0.0,1.0,435.5
