title,Capacity_GB,Generation,Speed_MHz,Latency,Brand,Is_kit,Is_gaming,Final_Price
Simmtec RAM 16GB (2x8GB) DDR4 2400MHz DIMM PC4-19200 UDIMM Non-ECC 2Rx8 1.2V CL17 288-Pin Desktop Computer RAM Memory Upgrade Kit,16.0,4.0,2400.0,17,Unknown,1.0,0.0,121.75
OLOy DDR4 RAM 32GB (1x32GB) 3200 MHz CL22 1.2V 260-Pin Laptop SODIMM (MD4S3232220BZ1SH),32.0,4.0,3200.0,22,Unknown,0.0,0.0,226.99
A-Tech 16GB (2x8GB) DDR4 2666MHz DIMM PC4-21300 UDIMM Non-ECC 2Rx8 1.2V CL19 288-Pin Desktop Computer RAM Memory Upgrade Kit,16.0,4.0,2666.0,19,A-Tech,1.0,0.0,129.98
OWC 32GB (4x8GB) DDR4 2666MHz PC4-21300 CL19 1RX8 Non-ECC UDIMM 1.2V 288-pin Desktop Memory RAM Upgrade for PC,32.0,4.0,2666.0,19,OWC,1.0,0.0,277.16
NEMIX RAM 8GB (1X8GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory Compatible with Dell Memory SNPV0M5RC/8G AB120718,8.0,4.0,3200.0,22,Dell,0.0,0.0,69.99
OWC 16GB (2x8GB) DDR3 1333 PC3-10600 CL9 2Rx8 240-pin 1.5V Non-ECC UDIMM Memory RAM Module Kit,16.0,3.0,1333.0,9,OWC,1.0,0.0,64.58
Kingston Technology ValueRAM 16 GB Kit of 2 (2x8 GB Modules) 1333MHz DDR3 PC3-10600 Non-ECC CL9 DIMM Motherboard Memory (KVR13N9K2/16),16.0,3.0,1333.0,9,Kingston,1.0,0.0,118.9
DDR3L 1 x 16GB 1600MHz SO-DIMM RAM (PC3L-12800S) CL11 204Pin 1.35V Non-ECC Unbuffered Compatible All Motherboards Laptop Memory ZVVN,16.0,3.0,1600.0,11,Unknown,0.0,0.0,69.99
Timetec 16GB KIT(2x8GB) DDR4 SODIMM for Intel NUC KIT/Mini PC/HTPC/NUC Board 2400MHz PC4-19200 Non ECC Unbuffered 1.2V CL17 Single Rank 260 Pin Memory Upgrade(16GB KIT(2x8GB)),16.0,4.0,2400.0,17,Timetec,1.0,0.0,117.99
"DDR3 RAM 32GB Kit (4x8GB) 1866MHz CL13 UDIMM, Desktop Memory Module PC3-14900 240-Pin 1.5V 2Rx8 Dual Rank Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Blue",32.0,3.0,1866.0,13,Unknown,1.0,0.0,99.95
"DDR3 RAM 32GB Kit (4x8GB) 1600MHz CL11 UDIMM, Desktop Memory Module PC3-12800 240-Pin 1.5V 2Rx8 Dual Rank Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Black",32.0,3.0,1600.0,11,Unknown,1.0,0.0,99.99
LIYI DDR3 RAM 4GB 1600MHz PC3-12800S CL11 Unbuffered Non-ECC 1.5V 2Rx8 Dual Rank Channel 240 Pin UDIMM PC Computer Desktop RAM Memory Modules Upgrade,4.0,3.0,1600.0,11,Unknown,0.0,0.0,9.99
"Timetec 32GB Kit (4x8GB) DDR3 1333MHz PC3-10600 CL9 SODIMM Memory Module for Apple iMac (Mid 2010 27-inch, Mid 2011 21.5/27-inch) MAC RAM Upgrade 11,3 / 12,1 / 12,2",32.0,3.0,1333.0,9,Timetec,1.0,0.0,78.99
Timetec 32GB KIT (2x16GB) DDR4 2400MHz (PC4-2400T) PC4-19200 UDIMM Desktop RAM – 288-Pin 1.2V CL17 Non-ECC Unbuffered DIMM Memory Module Update,32.0,4.0,2400.0,17,Timetec,1.0,0.0,206.99
Timetec 16GB KIT (2x8GB) DDR4 2666MHz (PC4-2666V) PC4-21300 UDIMM Desktop RAM – 288-Pin 1.2V CL19 Non-ECC Unbuffered DIMM Memory Module Update,16.0,4.0,2666.0,19,Timetec,1.0,0.0,117.99
OWC 64GB (4x16GB) DDR3 1333 PC3-10600 CL9 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit Compatible with HP ProLiant DL320 G6 DL360 G6 DL380 G6 ML330 G6 ML350 G6,64.0,3.0,1333.0,9,OWC,1.0,0.0,235.16
OWC 32GB (2x16GB) DDR3 1066 PC3-8500 CL7 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1066.0,7,OWC,1.0,0.0,117.58
Timetec 8GB DDR3 1600MHz(DDR3-1600) PC3-12800 Non-ECC Unbuffered 1.5V CL11 2Rx8 Dual Rank 240 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade,8.0,3.0,1600.0,11,Timetec,0.0,0.0,23.99
OWC 32GB (2x16GB) DDR3 1866 PC3-14900 CL13 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1866.0,13,OWC,1.0,0.0,117.58
Kingston Technology ValueRAM 64 GB Kit of 4 (4x16 GB Modules) 1600MHz DDR3 (PC3-12800) ECC Reg CL11 DIMM DR x4 Server Memory KVR16R11D4K4/64,64.0,3.0,1600.0,11,Kingston,1.0,0.0,198.99
OWC 32GB (2x16GB) DDR3 1333 PC3-10600 CL9 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit Compatible with Dell Precision R5500,32.0,3.0,1333.0,9,OWC,1.0,0.0,117.58
"16GB Kit (8GBX2) DDR3L-1600 Udimm, PC3L-12800/PC3L-12800U 8GB CL11 240 Pin 2RX8 Dual Rank Non ECC Unbuffered 1.35V/1.5V Desktop Computer Memory Ram Module Upgrad",16.0,3.0,1600.0,11,Unknown,1.0,0.0,49.99
G.SKILL Ripjaws DDR4 SO-DIMM Series DDR4 RAM 32GB (2x16GB) 2666MT/s CL19-19-19-43 1.20V Unbuffered Non-ECC Notebook/Laptop Memory SODIMM (F4-2666C19D-32GRS),32.0,4.0,2666.0,19,G.SKILL,1.0,1.0,234.99
NEMIX RAM 16GB (2X8GB) DDR4 2666MHZ PC4-21300 1Rx8 1.2V CL19 260-PIN ECC SODIMM KIT Compatible with Synology Diskstation DS923+ NAS,16.0,4.0,2666.0,19,Unknown,1.0,0.0,158.99
OWC 16GB DDR4 2666 PC4-21300 CL19 2Rx8 260-pin 1.2V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with QNAP TS-873 TS-932PX TS-932X TVS-473 TVS-473e,16.0,4.0,2666.0,19,OWC,0.0,0.0,135.99
"16GB 1X16GB DDR4 2666MHZ PC4-21300 2Rx8 1.2V CL19 260-PIN ECC Unbuffered SODIMM NEMIX RAM Compatible with Synology NAS Memory D4ES01-16G, DiskStation, RackStation",16.0,4.0,2666.0,19,Unknown,0.0,0.0,156.98
OWC 32GB (2X16GB) DDR4 RAM Compatible with Synology and QNAP NAS Systems 2666MHz PC4-21300 CL19 ECC Unbuffered SODIMM 2Rx8 1.2V Memory Upgrade,32.0,4.0,2666.0,19,OWC,1.0,0.0,318.38
CORSAIR Vengeance SODIMM DDR5 RAM 32GB (2x16GB) 4800MHz CL40 Intel XMP iCUE Compatible Computer Memory - Black (CMSX32GX5M2A4800C40),32.0,5.0,4800.0,40,CORSAIR,1.0,1.0,409.99
Laptop Memory Module Kit MTA4ATF1G64HZ-3G2E2 Compatible Replacement Spare Part for Micron MTA4ATF1G64HZ 16GB (2x8GB) 1Rx16 DDR4 SO-DIMM PC4-25600 3200MHz 260-Pin Non-ECC CL22 1.2V,16.0,4.0,3200.0,22,Micron,1.0,0.0,149.75
NEMIX RAM 16GB (1X16GB) DDR4 2666MHZ PC4-21300 2Rx8 1.2V CL19 260-PIN ECC Unbuffered SODIMM Compatible with Synology D4ES01-16G NAS Memory,16.0,4.0,2666.0,19,Unknown,0.0,0.0,156.98
"Crucial 16GB DDR5 RAM, 4800MHz CL40 Laptop Memory, SODIMM 262-Pin Module, Compatible with 12th Gen Intel Core - CT16G48C40S5",16.0,5.0,4800.0,40,Crucial,0.0,0.0,249.99
NEMIX RAM 16GB (1X16GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 260-PIN Non-ECC SODIMM Unbuffered Laptop PC Computer Memory Compatible with Dell SNP1CXP8C/16G AB371022,16.0,4.0,3200.0,22,Dell,0.0,0.0,120.69
G.SKILL Ripjaws DDR4 SO-DIMM Series DDR4 RAM 16GB (1x16GB) 2666MT/s CL19-19-19-43 1.20V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F4-2666C19S-16GRS),16.0,4.0,2666.0,19,G.SKILL,0.0,1.0,199.77
"A-Tech 16GB RAM Replacement for CT16G4SFD8213 | DDR4 2133MHz PC4-17000 (PC4-2133P) CL15 SODIMM 2Rx8 1.2V Non-ECC SO-DIMM 260-Pin Laptop, Notebook Memory Module",16.0,4.0,2133.0,15,A-Tech,0.0,0.0,110.24
NEMIX RAM 16GB (1X16GB) DDR4 2666MHZ PC4-21300 2Rx8 1.2V CL19 260-PIN ECC Unbuffered SODIMM NAS Memory Compatible with Synology DiskStation DS1821+,16.0,4.0,2666.0,19,Unknown,0.0,0.0,156.98
NEMIX RAM 32GB (2X16GB) DDR4 2400MHZ PC4-19200 2Rx8 1.2V CL17 260-PIN Non-ECC SODIMM Laptop PC Memory KIT,32.0,4.0,2400.0,17,Unknown,1.0,0.0,258.99
"Factory Original 64GB (2x32GB) Compatible for ASUS ExpertBook Flip B5402F (13th Gen Intel), B5402FVA Laptop DDR5 5600MHz PC5-44800 SODIMM 2Rx8 CL46 1.1v Notebook Memory Module Upgrade RAM Adamanta",64.0,5.0,5600.0,46,Adamanta,1.0,0.0,1020.0
Factory Original 64GB (2x32GB) Compatible with HP EliteBook 865 G9 DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Laptop Notebook Memory Module Upgrade RAM Adamanta,64.0,5.0,4800.0,40,HP,1.0,0.0,930.0
DDR5-5600 32GB (2 x 16GB) 262-Pin CL46 1.1V SODIMM SDRAM Internal Memory/Expansion Module for Laptop PCs WT-SD5600-D32GB,32.0,5.0,5600.0,46,Unknown,1.0,0.0,470.06
"Factory Original 64GB (2x32GB) Compatible for MSI Stealth 18 AI Studio A1VHG, A1VIG Gaming Laptop DDR5 5600MHz PC5-44800 SODIMM 2Rx8 CL46 1.1v Notebook Memory Module Upgrade RAM Adamanta",64.0,5.0,5600.0,46,Adamanta,1.0,1.0,1020.0
Factory Original 64GB (2x32GB) Compatible with HP ZBook Studio 16 G9 DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Laptop Notebook Memory Module Upgrade RAM Adamanta,64.0,5.0,4800.0,40,HP,1.0,0.0,930.0
NEMIX RAM 32GB (1X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN ECC Unbuffered UDIMM Compatible with Micron MTC20C2085S1EC56B,32.0,5.0,5600.0,46,Micron,0.0,0.0,727.99
OWC 128GB (4x32GB) DDR5 5600 PC5-44800 CL46 2Rx4 288-pin 1.1V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,128.0,5.0,5600.0,46,OWC,1.0,0.0,3983.96
Kingston FURY Beast RGB 32GB 5600MT/s DDR5 CL36 Desktop Memory | AMD EXPO | KF556C36BBE2A-32,32.0,5.0,5600.0,36,Kingston,0.0,1.0,399.99
Kingston FURY Beast 64GB (2x32GB) 5600MT/s DDR5 CL36 RGB Desktop Memory Kit of 2 | Infrared Syncing | AMD EXPO | KF556C36BBEAK2-64,64.0,5.0,5600.0,36,Kingston,1.0,1.0,998.77
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL30-40-40-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3040F16GX2-RS5K),32.0,5.0,6000.0,30,G.SKILL,1.0,1.0,509.99
TEAMGROUP T-Create Expert Overclocking 10L CL34 DDR5 32GB Kit (2 x 16GB) 7200MHz (PC5-57600) Intel XMP 3.0 & AMD Expo Compatible A-DIE Desktop Memory Module Ram Black - CTCED532G7200HC34ADC01,32.0,5.0,7200.0,34,TEAMGROUP,1.0,0.0,549.99
【DDR5 RAM】 GIGASTONE 32GB Kit (2x16GB) DDR5 5600MHz PC5-44800 CL 46-46-46-90 1.1V UDIMM 288 Pin Unbuffered Non ECC PC Desktop Memory Module Upgrade,32.0,5.0,5600.0,46,Unknown,1.0,0.0,498.99
OWC 32GB DDR5 4800 PC5-38400 CL40 2Rx8 288-pin 1.1V ECC Unbuffered UDIMM Memory RAM Module Upgrade for Select Workstations or Servers,32.0,5.0,4800.0,40,OWC,0.0,0.0,959.99
Patriot Memory Signature DDR5 RAM 32GB (1X32GB) 4800MHz CL40 UDIMM Desktop Memory Module - PSD532G48002,32.0,5.0,4800.0,40,Patriot Memory,0.0,0.0,329.95
G.SKILL Flare X5 Series DDR5 RAM (AMD Expo) 32GB (2x16GB) 5600MT/s CL36-36-36-89 1.20V Desktop Computer Memory U-DIMM - Matte Black (F5-5600J3636C16GX2-FX5),32.0,5.0,5600.0,36,G.SKILL,1.0,0.0,449.99
A-Tech 32GB Kit (2x16GB) DDR5 5200MHz PC5-41600 CL42 UDIMM 1Rx8 Single Rank 1.1V Non-ECC Unbuffered DIMM 288-Pin Desktop PC/Computer RAM Memory Upgrade Modules,32.0,5.0,5200.0,42,A-Tech,1.0,0.0,461.98
"PNY Performance 32GB (2x16GB) DDR4 DRAM 3200MHz (PC4-25600) CL22 (Compatible with 2933MHz, 2666MHz, 2400MHz or 2133MHz) 1.2V Notebook/Laptop (SODIMM) Computer Memory Kit – MN32GK2D43200-TB",32.0,4.0,3200.0,22,PNY,1.0,0.0,234.99
TEAMGROUP T-Force Vulcan ECO DDR5 32GB (2x16GB) 6000MHz (PC5-48000) CL38 Desktop Memory Module Ram for 600 700 Series Chipset XMP 3.0 Silver FLESD532G6000HC38ADC01…,32.0,5.0,6000.0,38,TEAMGROUP,1.0,1.0,489.99
NEMIX RAM 32GB (1X32GB) DDR4 2666MHZ PC4-21300 2Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory Compatible with Gigabyte MZ31-AR0 AMD EPYC Series Motherboard,32.0,4.0,2666.0,19,Unknown,0.0,0.0,299.95
Samsung 64GB (2x32GB) DDR5 5600MHz PC5-44800 CL46 UDIMM 2Rx8 Dual Rank 1.1V Non-ECC DIMM 288-Pin Desktop Computer RAM Memory,64.0,5.0,5600.0,46,Samsung,1.0,0.0,1399.0
TEAMGROUP Elite Plus DDR5 16GB 5600MHz PC5-44800 CL46 Unbuffered Non-ECC 1.1V UDIMM 288 Pin Desktop Memory Module Ram (Black) - TPBD516G5600HC4601,16.0,5.0,5600.0,46,TEAMGROUP,0.0,0.0,296.99
NEMIX RAM 64GB (2X32GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with Dell PowerEdge R250 Rack Server,64.0,4.0,3200.0,22,Dell,1.0,0.0,678.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 262-PIN Non-ECC Unbuffered SODIMM Memory KIT Compatible with Lenovo ThinkPad P1 Gen 5 Series Laptop,32.0,5.0,4800.0,40,Lenovo,1.0,0.0,578.99
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6000MT/s CL32-38-38-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3238F16GA2-RS5K),32.0,5.0,6000.0,32,G.SKILL,1.0,1.0,499.99
NEMIX RAM 32GB (1X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN ECC Unbuffered UDIMM Compatible with Dell PowerEdge T160 Tower Server,32.0,5.0,5600.0,46,Dell,0.0,0.0,727.99
OWC 32GB Replacement for Hynix HMCG88MEBSA092N HMCG88MEBSA095N - DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade,32.0,5.0,4800.0,40,OWC,0.0,0.0,599.99
NEMIX RAM 64GB (2X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC Unbuffered UDIMM KIT Compatible with ASUS ProArt X670E-CREATOR WiFi Motherboard,64.0,5.0,4800.0,40,Unknown,1.0,0.0,1438.99
Essentials 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1.1V CL40 262-PIN Non-ECC SODIMM Laptop AIO SFF PC Memory KIT *Designed for Mini-ITX Motherboard Works as Single Module or Pair (KIT of 2) ONLY*,32.0,5.0,4800.0,40,Unknown,1.0,0.0,359.99
"Adamanta 32GB (1x32GB) Compatible with ASUS ROG Strix Scar 17, G17, 15, TUF Gaming Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM",32.0,5.0,4800.0,40,Adamanta,0.0,1.0,435.5
"Factory Original 64GB (2x32GB) Compatible with Dell Latitude, Inspiron, XPS, Alienware Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM Adamanta",64.0,5.0,4800.0,40,Dell,1.0,0.0,930.0
Rasalas 16GB kit (2x8GB) DDR3 1333MHz SODIMM PC3-10600 CL9 204-Pin Non-ECC Unbuffered Notebook Laptop RAM Memory Upgrade,16.0,3.0,1333.0,9,Unknown,1.0,0.0,40.99
OWC 8GB DDR3L 1600 PC3L-12800 CL11 2Rx8 240-pin 1.35V Non-ECC UDIMM Memory RAM Module,8.0,3.0,1600.0,11,OWC,0.0,0.0,33.99
SK Hynix HMT451S6BFR8A 8GB (2x4GB) 1Rx8 DDR3 SO-DIMM PC3-12800 1600MHz 204-Pin Non-ECC CL11 1.35V Laptop Memory Module 2-Peace Kit HMT451S6BFR8A-PB,8.0,3.0,1600.0,11,SK Hynix,1.0,0.0,48.97
Adamanta 16GB (2x8GB) DDR3 1066MHz PC3-8500 SODIMM 2Rx8 CL7 1.5v Laptop Memory Upgrade Notebook RAM DRAM,16.0,3.0,1066.0,7,Adamanta,1.0,0.0,45.0
DDR3L-1600 UDIMM 16GB Kit (2x8GB) 2Rx8 PC3L-12800U 8GB PC3-12800 240 Pin Non ECC Unbuffered 1.35V/1.5V CL11 Dual Rank Desktop Memory Ram,16.0,3.0,1600.0,11,Unknown,1.0,0.0,40.99
LIYI 4GB DDR3 DRAM 1600MHz PC3-12800 PC3-12800S CL11 SODIMM 204 Pin 1.5V 2Rx8 Non-ECC Unbuffered Laptop Notebook Computer SO-DIMM Memory DDR3 RAM Module Upgrade,4.0,3.0,1600.0,11,Unknown,0.0,0.0,9.99
"Timetec 8GB DDR4 2666MHz (PC4-2666V) PC4-21300 SODIMM Laptop RAM – 260-Pin 1.2V CL19 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",8.0,4.0,2666.0,19,Timetec,0.0,0.0,59.99
OWC 8GB DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Upgrade Compatible with QNAP TS-963X TVS-463 TVS-663 TVS-863 TVS-863+,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
A-Tech 8GB RAM Replacement for CT102464BD160B | DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 UDIMM 2Rx8 1.35V Non-ECC DIMM 240-Pin Desktop Memory Module,8.0,3.0,1600.0,11,A-Tech,0.0,0.0,25.99
Timetec 16GB DDR4 2133MHz (PC4-2133P) PC4-17000 UDIMM Desktop RAM – 288-Pin 1.2V CL15 Non-ECC Unbuffered DIMM Memory Module Update,16.0,4.0,2133.0,15,Timetec,0.0,0.0,103.99
Netac DDR4 DRAM 32GB Kit (2x16GB) 3200MHz XMP 2.0 Dual Channel RAM CL16 (PC4-25600) 1.35V 288-Pin Upgraded Aluminum Heat Sink Ideal for Gaming Computer Upgrade - Shadow III Series Black,32.0,4.0,3200.0,16,Unknown,1.0,1.0,244.99
"Timetec 16GB DDR4 3200MHz (PC4-3200AA) PC4-25600 SODIMM Laptop RAM – 260-Pin 1.2V CL22 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",16.0,4.0,3200.0,22,Timetec,0.0,0.0,117.99
G.SKILL Trident Z RGB Series DDR4 RAM (XMP) 16GB (2x8GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C18D-16GTZRX),16.0,4.0,3600.0,18,G.SKILL,1.0,1.0,174.99
G.SKILL Trident Z Royal Series DDR4 RAM (XMP) 32GB (2x16GB) 4000MT/s CL18-22-22-42 1.40V Desktop Computer Memory U-DIMM - Silver (F4-4000C18D-32GTRS),32.0,4.0,4000.0,18,G.SKILL,1.0,1.0,319.99
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 32GB (2x16GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C18D-32GTZN),32.0,4.0,3600.0,18,G.SKILL,1.0,1.0,309.99
Patriot Memory Viper Elite II DDR4 RAM 16GB (2X8GB) 4000MHz CL20 1.4v UDIMM Desktop Gaming Memory Kit Compatible with XMP - PVE2416G400C0K,16.0,4.0,4000.0,20,Patriot Memory,1.0,1.0,154.99
"Timetec 32GB KIT (2x16GB) DDR4 2400MHz (PC4-2400T) PC4-19200 SODIMM Laptop RAM – 260-Pin 1.2V CL17 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",32.0,4.0,2400.0,17,Timetec,1.0,0.0,205.99
"Timetec 16GB KIT (2x8GB) DDR4 2133MHz (PC4-2133P) PC4-17000 SODIMM Laptop RAM – 260-Pin 1.2V CL15 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",16.0,4.0,2133.0,15,Timetec,1.0,0.0,117.99
"DATO DDR4 RAM 16GB (8GBx2) Memory with RGB Heatsink 3200MHz CL16 1.35V XMP PC4-25600 288 Pin Non-ECC UDIMM Desktop Memory Module for Gaming | ARES Armor Lite, Black",16.0,4.0,3200.0,16,Unknown,0.0,1.0,180.99
Timetec Premium 16GB KIT(2x8GB) DDR3L/DDR3 1600MHz(DDR3L-1600) PC3L-12800 Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 Dual Rank 204 Pin SODIMM Laptop Notebook RAM,16.0,3.0,1600.0,11,Timetec,1.0,0.0,40.99
"【DDR4 RAM Laptop Only】 GIGASTONE 16GB DDR4 3200MHz (2933MHz or 2666MHz) PC4-25600 (PC4-23400, 21300) CL22 1.2V SODIMM 260 Pin Unbuffered Non ECC High Performance Notebook Memory Upgrade",16.0,4.0,3200.0,22,Unknown,0.0,0.0,154.99
Memory Gamer heatsink Rise Mode USA Diamond Black 8gb 3200MHz CL16 1.35V Desktop DDR4,8.0,4.0,3200.0,16,Unknown,0.0,1.0,59.0
OWC 8GB DDR4 3200MHz PC4-25600 CL22 1.2V 288pin Non-ECC UDIMM Memory RAM Compatible with Lenovo Legion T5-26AMR5 T5-26IOB6 T5-28IMB05 T7-34IMZ5,8.0,4.0,3200.0,22,OWC,0.0,0.0,69.99
OWC 8GB Replacement for Crucial CT8G4RFS832A - DDR4 3200 PC4-25600 CL22 1Rx8 288-pin 1.2V ECC Registered RDIMM Memory RAM Module Upgrade,8.0,4.0,3200.0,22,OWC,0.0,0.0,99.99
Samsung 8GB DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 UDIMM 2Rx8 Dual Rank 1.35V Non-ECC DIMM 240-Pin Desktop PC RAM Memory,8.0,3.0,1600.0,11,Samsung,0.0,0.0,47.0
"8GB DDR4 RAM 3200MHz PC4-25600 CL22 Laptop Memory SODIMM, 260-Pin 1.2V 2Rx8 Dual Rank Non-ECC Unbuffered Laptop Notebook RAM Upgrade - Black",8.0,4.0,3200.0,22,Unknown,0.0,0.0,68.99
"Timetec 8GB DDR4 2133MHz (PC4-2133P) PC4-17000 SODIMM Laptop RAM – 260-Pin 1.2V CL15 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",8.0,4.0,2133.0,15,Timetec,0.0,0.0,60.99
Timetec 8GB DDR4 2666MHz (PC4-2666V) PC4-21300 UDIMM Desktop RAM – 288-Pin 1.2V CL19 Non-ECC Unbuffered DIMM Memory Module Update,8.0,4.0,2666.0,19,Timetec,0.0,0.0,60.99
OLOy DDR4 RAM 16GB (2x8GB) Aluminum Blade RGB 3600 MHz CL16 1.35V B-die 288-Pin Desktop Gaming UDIMM (MD4U0836163BRADA),16.0,4.0,3600.0,16,Unknown,1.0,1.0,153.99
【RGB DDR4 RAM】GIGASTONE Game TURBO 16GB Kit (2x8GB)DDR4 3200MHz PC4-25600 CL 16-18-18-40 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,16.0,4.0,3200.0,16,Unknown,1.0,1.0,166.99
Timetec 8GB KIT(2x4GB) DDR3L / DDR3 1600MHz PC3L-12800 / PC3-12800 Non-ECC Unbuffered 1.35V / 1.5V CL11 1Rx8 Single Rank 204 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade,8.0,3.0,1600.0,11,Timetec,1.0,0.0,26.99
Samsung 8GB (1x8GB) DDR5 5600MHz PC5-44800 SODIMM 1Rx16 CL46 1.1v M425R1GB4PB0-CWM RAM Memory Laptop Notebook Module Upgrade,8.0,5.0,5600.0,46,Samsung,0.0,0.0,118.5
Samsung 8GB DDR5 5600MHz PC5-44800 CL46 UDIMM 1Rx16 Single Rank 1.1V Non-ECC DIMM 288-Pin Desktop Computer RAM Memory,8.0,5.0,5600.0,46,Samsung,0.0,0.0,175.5
"Timetec 8GB DDR4 3200MHz (PC4-3200AA) PC4-25600 SODIMM Laptop RAM – 260-Pin 1.2V CL22 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",8.0,4.0,3200.0,22,Timetec,0.0,0.0,64.99
Timetec 8GB DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800 (PC3-12800U) Non-ECC Unbuffered 1.35V / 1.5V CL11 2Rx8 Dual Rank 240 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade (8GB),8.0,3.0,1600.0,11,Timetec,0.0,0.0,23.99
NEMIX RAM 8GB (1X8GB) DDR4 2666MHZ PC4-21300 1Rx8 1.2V CL19 260-PIN Non-ECC SODIMM Compatible with Samsung M471A1K43CB1-CTD Laptop PC Memory,8.0,4.0,2666.0,19,Samsung,0.0,0.0,65.99
Samsung M471A1G43DB0-CPB 8GB DDR4-2133 CL15 Desktop Memory,8.0,4.0,2133.0,15,Samsung,0.0,0.0,58.0
TEAMGROUP Elite DDR4 16GB Kit (2 x 8GB) 2666MHz PC4-21300 CL19 Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED416G2666C19DC-S01,16.0,4.0,2666.0,19,TEAMGROUP,1.0,0.0,129.99
"8GB DDR3 RAM 1600MHz PC3-12800 CL11 Desktop Computer Memory, 240-Pin 1.5V 2Rx8 Dual Rank Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Blue",8.0,3.0,1600.0,11,Unknown,0.0,0.0,25.99
"Timetec Pinnacle Konduit RGB DDR4 3200MHz PC4-25600 CL16-18-18-38 XMP2.0 Overclocking 1.35V Compatible for AMD and Intel Desktop Gaming PC Memory Module RAM (RGB Black, 8GB)",8.0,4.0,3200.0,16,Timetec,0.0,1.0,73.99
